Pincode,Date,Unemployment Rate (%),Student Absentees,Eviction Count,Avg Household Income,Avg Temperature (°C),Flu Cases,Suicidal Cases,Emergency Cases,Hospital Admissions
580025,2022-02-01,9.11,118,7,29783.0,28.4,17,3,19,26
580025,2024-05-01,4.84,120,3,30978.0,29.5,20,5,22,26
580026,2005-06-01,4.62,122,4,28972.0,31.3,17,4,19,26
580026,2006-04-01,9.41,124,5,27079.0,26.9,21,4,14,28
580027,2009-09-01,7.45,127,3,24971.0,26.7,24,3,14,23
580027,2016-09-01,6.33,109,4,23599.0,29.1,24,1,19,20
580027,2020-09-01,7.24,115,2,20444.0,28.4,21,6,11,25
580028,2018-04-01,8.09,115,9,37007.0,31.0,12,2,18,25
580028,2021-02-01,9.99,119,7,28820.0,27.6,16,5,16,29
580028,2022-11-01,3.95,119,6,24711.0,28.6,20,4,13,27
580029,2018-02-01,5.32,101,4,24106.0,27.7,22,1,9,31
580029,2022-06-01,8.04,121,9,25156.0,29.8,27,2,22,26
580030,2010-05-01,6.34,120,6,23648.0,30.5,22,4,10,31
580030,2018-05-01,3.82,111,7,15227.0,27.5,23,3,15,25
580030,2018-06-01,6.91,127,6,25856.0,24.8,15,1,8,22
580030,2023-04-01,9.25,112,7,25359.0,31.3,17,1,14,29
580031,2006-04-01,7.48,115,3,21141.0,23.8,17,3,16,30
580031,2006-12-01,3.09,125,8,22913.0,26.0,23,2,16,29
580031,2007-10-01,4.75,125,9,19587.0,25.9,21,3,23,26
580031,2014-12-01,6.04,126,6,24063.0,29.2,23,4,18,26
580031,2017-09-01,2.66,134,4,24739.0,25.3,17,2,21,30
580031,2020-12-01,2.41,102,6,24181.0,24.1,14,2,17,23
580032,2013-01-01,3.48,110,9,32723.0,26.2,17,3,17,29
580032,2014-12-01,3.19,121,6,32338.0,30.6,14,1,12,19
580032,2016-04-01,5.33,115,8,23713.0,35.2,15,2,14,27
580112,2011-06-01,7.98,106,8,19089.0,25.6,20,3,15,24
580112,2011-11-01,8.18,105,8,18956.0,26.9,20,3,13,31
580114,2005-04-01,6.66,113,2,24385.0,27.6,17,5,20,33
580114,2006-03-01,7.41,114,4,17675.0,23.9,21,2,15,21
580114,2010-04-01,8.59,132,8,20408.0,28.0,27,4,8,26
580114,2014-09-01,7.75,100,6,28018.0,23.7,17,5,16,23
580118,2006-09-01,5.83,129,3,27908.0,23.5,25,1,21,35
580118,2009-02-01,9.4,118,5,22174.0,28.8,12,2,10,26
580118,2018-09-01,7.22,125,2,26135.0,29.5,16,4,17,23
580118,2021-02-01,7.87,123,4,22522.0,31.3,19,3,15,24
581101,2007-04-01,5.03,120,7,30776.0,25.6,14,8,14,16
581102,2005-08-01,5.34,124,8,22836.0,26.6,25,5,14,24
581102,2009-01-01,8.14,121,2,26865.0,28.8,21,3,9,23
581102,2013-08-01,10.07,113,6,26849.0,29.2,23,1,14,37
581102,2022-08-01,5.65,118,7,11313.0,23.4,19,5,19,26
581103,2005-02-01,7.54,126,6,28984.0,23.9,16,2,14,22
581103,2005-05-01,2.36,117,4,20900.0,35.6,18,7,14,35
581103,2009-05-01,2.64,119,6,22384.0,29.6,16,6,21,24
581103,2018-11-01,3.72,133,5,25224.0,28.9,14,0,8,31
581104,2009-09-01,3.93,151,5,21378.0,23.3,20,3,11,18
581104,2012-07-01,6.58,116,3,27241.0,28.5,24,1,19,25
581104,2014-01-01,6.37,112,6,26166.0,25.0,25,4,14,22
581104,2018-09-01,9.55,98,3,26050.0,26.2,22,1,18,23
581105,2007-04-01,8.86,108,2,28981.0,28.3,19,5,15,24
581105,2016-05-01,4.51,127,9,24423.0,28.6,18,1,15,17
581105,2020-05-01,3.66,133,3,25907.0,31.7,26,3,11,21
581106,2005-04-01,8.99,138,4,20362.0,26.5,25,1,7,27
581106,2010-05-01,3.78,130,5,22528.0,24.1,16,2,19,32
581106,2011-09-01,9.85,133,7,35538.0,20.8,22,4,17,23
581106,2023-01-01,8.69,112,2,19291.0,26.6,17,4,13,24
581106,2024-08-01,6.7,119,2,19134.0,22.6,23,2,12,38
581107,2010-03-01,7.72,113,5,21556.0,29.8,17,2,7,26
581107,2019-01-01,7.4,113,5,28115.0,29.9,18,1,11,29
581107,2023-05-01,10.74,103,4,16432.0,31.1,22,3,12,23
581107,2023-07-01,6.21,105,4,35050.0,29.9,16,3,20,26
581108,2006-03-01,6.82,111,3,21057.0,24.9,26,2,4,18
581108,2006-07-01,3.05,128,2,25225.0,23.2,20,1,13,26
581108,2008-03-01,5.68,125,6,19491.0,32.0,25,5,16,33
581108,2009-09-01,7.65,107,7,32376.0,28.3,23,2,16,27
581108,2009-12-01,5.76,111,4,30906.0,30.3,21,10,9,25
581108,2015-02-01,6.76,120,6,24218.0,34.3,21,4,14,25
581108,2016-09-01,3.55,118,4,21043.0,25.9,14,2,14,25
581108,2017-03-01,7.93,96,4,26233.0,28.8,12,2,12,16
581108,2019-02-01,4.54,118,3,29665.0,25.7,11,4,20,31
581109,2015-08-01,6.85,117,5,14042.0,26.2,16,2,23,27
581109,2024-09-01,4.01,118,11,33520.0,27.8,21,2,18,15
581110,2006-02-01,6.05,98,7,26915.0,21.8,16,2,12,30
581110,2022-12-01,6.18,141,4,30586.0,24.1,16,2,21,20
581111,2006-07-01,5.78,121,8,21107.0,27.8,24,3,17,16
581111,2006-09-01,6.36,105,7,26598.0,24.1,20,5,8,16
581111,2012-08-01,5.88,142,4,26619.0,28.8,24,2,12,30
581111,2014-09-01,7.2,130,4,23482.0,25.6,16,4,17,35
581111,2015-01-01,8.01,118,3,30945.0,27.8,26,1,15,27
581111,2016-02-01,7.12,132,2,27385.0,27.4,18,3,12,15
581111,2020-07-01,6.0,129,4,33614.0,26.7,17,3,19,13
581111,2020-09-01,7.99,130,4,22765.0,27.2,19,3,16,21
581111,2021-03-01,4.95,108,4,22606.0,25.0,25,3,18,24
581111,2023-01-01,4.46,116,3,22922.0,31.3,26,3,12,22
581112,2007-08-01,6.28,124,6,24893.0,22.7,22,0,24,23
581112,2015-03-01,4.28,128,5,22455.0,26.1,23,2,14,21
581112,2015-08-01,5.69,131,8,24894.0,33.3,22,1,11,27
581112,2021-04-01,8.37,105,4,16875.0,28.7,22,7,14,21
581113,2013-07-01,6.28,138,5,32290.0,28.2,23,5,13,24
581113,2014-11-01,2.97,117,5,20118.0,25.1,18,2,18,22
581113,2022-08-01,7.51,116,8,21248.0,31.2,18,1,16,31
581115,2008-05-01,7.26,123,2,28323.0,25.3,20,6,22,24
581115,2014-01-01,2.02,107,7,28325.0,30.7,16,4,15,20
581116,2010-09-01,3.58,124,6,22881.0,27.7,12,1,20,21
581116,2017-10-01,12.13,108,3,27626.0,30.0,17,1,23,29
581117,2005-06-01,7.41,113,5,29199.0,34.4,23,3,7,28
581117,2009-03-01,4.83,141,7,20161.0,26.1,19,2,15,28
581117,2016-12-01,2.91,121,4,24979.0,20.2,24,0,16,28
581118,2012-01-01,5.31,121,0,26925.0,23.4,18,2,11,26
581118,2017-01-01,5.14,120,4,20071.0,27.6,31,3,15,29
581118,2019-05-01,8.92,122,3,26572.0,27.0,21,3,17,22
581118,2019-06-01,6.48,121,4,23747.0,25.5,17,2,17,27
581118,2024-02-01,6.29,127,9,15926.0,30.7,18,6,19,31
581119,2005-06-01,2.71,114,4,18105.0,28.9,22,3,16,27
581119,2019-03-01,4.55,124,1,23267.0,25.4,16,3,16,30
581119,2019-12-01,4.71,125,3,16026.0,25.4,21,1,17,18
581119,2022-06-01,9.85,121,3,26170.0,29.2,27,4,12,31
581120,2006-10-01,6.45,129,2,23050.0,28.6,20,9,19,28
581120,2008-02-01,2.22,112,3,21385.0,28.7,31,2,23,31
581120,2009-04-01,7.85,111,5,22842.0,21.2,23,2,9,20
581120,2011-04-01,5.19,125,4,25326.0,28.4,16,4,14,34
581120,2011-08-01,10.02,124,4,16221.0,24.9,12,2,16,19
581120,2020-09-01,8.71,112,5,23273.0,31.6,18,3,14,25
581121,2012-07-01,12.28,134,8,22772.0,29.6,24,4,10,30
581121,2015-07-01,7.99,107,5,18919.0,28.7,27,4,12,24
581121,2018-04-01,3.48,105,6,25394.0,34.0,26,2,13,26
581121,2023-04-01,3.17,125,5,25849.0,28.8,21,4,11,23
581123,2006-12-01,7.97,122,8,26074.0,25.5,19,5,13,23
581123,2010-07-01,5.07,139,6,29326.0,29.1,15,7,12,28
581123,2010-07-01,6.2,133,6,25092.0,28.4,22,2,17,17
581123,2015-04-01,3.75,129,5,19550.0,27.5,15,6,23,28
581123,2021-12-01,6.99,138,5,16104.0,31.1,17,3,21,26
581126,2006-09-01,6.08,116,6,29306.0,28.3,20,3,15,25
581126,2009-05-01,5.78,140,4,18281.0,27.3,26,3,20,29
581126,2014-04-01,5.32,110,4,32489.0,33.8,22,3,13,20
581126,2022-04-01,2.18,120,5,29948.0,25.2,20,4,8,21
581128,2008-10-01,8.89,126,2,20322.0,27.2,23,3,14,20
581128,2017-09-01,7.85,117,6,21375.0,18.8,16,3,16,21
581129,2008-10-01,5.07,105,6,35646.0,25.3,20,2,21,28
581129,2016-06-01,6.68,126,2,18001.0,27.6,15,2,10,26
581129,2020-09-01,8.27,103,2,29631.0,26.9,20,1,12,22
581129,2020-12-01,7.51,116,9,17596.0,31.0,25,2,17,22
581145,2006-02-01,4.73,136,6,23669.0,32.7,15,4,12,24
581145,2009-08-01,7.99,87,6,21451.0,26.4,11,0,9,37
581145,2012-01-01,5.77,117,4,24394.0,23.6,19,1,22,23
581145,2013-02-01,9.16,117,3,19259.0,22.8,25,4,11,26
581145,2018-02-01,5.45,119,6,25586.0,31.8,18,2,16,23
581145,2022-11-01,3.45,118,2,22010.0,29.6,20,4,12,28
581148,2005-09-01,6.9,104,5,27310.0,29.7,12,2,20,25
581148,2012-05-01,4.54,156,4,28899.0,26.9,15,2,17,32
581148,2015-11-01,4.11,120,3,29314.0,33.0,11,2,12,28
581148,2017-05-01,6.7,128,3,25392.0,30.5,20,4,21,24
581148,2020-12-01,3.72,134,3,14497.0,30.4,13,3,22,24
581186,2005-07-01,11.45,105,6,23707.0,31.0,22,0,17,22
581186,2007-05-01,4.73,138,5,17903.0,27.6,12,4,19,21
581186,2009-01-01,5.99,104,3,31425.0,32.2,29,1,7,20
581186,2013-10-01,4.06,124,5,24237.0,28.1,11,6,17,26
581187,2005-01-01,9.87,135,6,24488.0,24.5,16,3,15,31
581187,2013-03-01,8.25,123,6,28829.0,28.0,19,1,17,23
581187,2015-04-01,3.46,99,4,28352.0,31.6,17,3,20,33
581187,2019-03-01,4.86,134,2,28942.0,23.4,23,4,18,30
581193,2007-11-01,4.56,142,7,27962.0,27.7,15,2,12,25
581193,2010-01-01,7.85,119,8,22223.0,24.1,24,3,15,35
581193,2011-07-01,10.18,115,2,26240.0,30.9,13,1,15,33
581193,2014-11-01,8.06,118,4,34581.0,31.6,20,6,15,34
581193,2015-07-01,7.78,120,5,28110.0,26.2,23,3,12,24
581193,2024-01-01,7.75,127,2,29812.0,26.4,22,0,15,28
581195,2012-02-01,5.4,115,2,19967.0,23.9,27,1,14,29
581195,2016-09-01,6.07,136,1,26130.0,28.6,19,4,18,29
581195,2016-11-01,9.99,110,6,25434.0,30.5,20,4,17,26
581195,2021-03-01,7.68,126,2,21797.0,24.7,17,3,13,20
581195,2021-11-01,3.42,122,4,24596.0,28.9,21,4,21,18
581195,2022-02-01,7.39,123,4,27829.0,27.6,16,2,10,15
581195,2023-08-01,7.81,121,1,22498.0,36.7,21,4,9,29
581196,2005-04-01,8.74,121,1,18066.0,30.8,23,6,11,25
581196,2007-09-01,6.03,119,3,30890.0,28.0,17,1,13,28
581196,2012-05-01,6.81,131,4,27347.0,29.6,18,1,13,23
581196,2014-03-01,5.12,96,4,31541.0,23.4,14,2,16,31
581196,2015-11-01,6.04,127,9,21572.0,24.8,23,2,15,26
581196,2016-06-01,8.06,106,0,21495.0,24.8,16,1,16,25
581198,2005-05-01,5.42,114,4,30139.0,27.0,21,5,16,20
581198,2006-02-01,5.93,119,4,23999.0,27.3,28,6,19,23
581198,2006-12-01,1.87,132,6,30168.0,29.3,16,3,14,29
581198,2022-08-01,6.82,109,3,21010.0,29.9,15,1,11,29
581199,2015-03-01,2.65,123,5,20121.0,30.4,10,2,21,26
581201,2007-11-01,6.82,137,1,26005.0,23.8,22,1,15,31
581201,2009-07-01,6.92,116,3,22909.0,29.2,18,4,19,39
581201,2010-08-01,5.19,115,3,31353.0,31.9,20,3,16,20
581201,2011-09-01,7.86,115,4,21614.0,30.7,15,3,20,21
581201,2012-03-01,9.26,123,3,26181.0,30.2,17,2,17,28
581201,2019-03-01,6.6,111,7,27442.0,25.8,21,4,16,28
581201,2022-02-01,6.67,110,3,26566.0,30.9,21,4,13,16
581201,2022-03-01,7.22,114,5,24878.0,26.5,14,0,15,30
581202,2005-05-01,5.2,98,7,24445.0,30.9,18,4,13,24
581202,2005-08-01,5.65,136,8,22139.0,25.2,17,4,12,23
581202,2007-11-01,5.16,118,5,26233.0,29.8,21,4,7,29
581202,2010-04-01,8.89,124,4,30731.0,29.0,19,2,14,30
581202,2013-02-01,6.96,118,7,29461.0,27.6,11,1,6,16
581202,2020-06-01,5.7,127,2,26605.0,32.7,19,0,12,17
581202,2022-08-01,6.31,118,5,31510.0,28.5,19,2,17,26
581203,2005-01-01,8.3,110,4,17384.0,25.9,14,2,20,28
581203,2009-04-01,8.06,132,7,30010.0,25.8,22,4,15,25
581203,2015-04-01,5.82,119,3,29096.0,27.4,23,4,10,31
581203,2017-10-01,7.98,113,6,25597.0,28.0,20,4,18,25
581204,2016-10-01,6.79,119,2,25849.0,22.5,16,3,18,29
581205,2009-01-01,3.83,137,2,30044.0,26.5,18,4,14,33
581205,2011-04-01,6.74,117,5,27561.0,30.4,17,1,10,20
581205,2014-01-01,7.98,119,4,21402.0,31.7,18,3,16,27
581205,2019-08-01,8.85,97,2,25636.0,28.4,17,3,18,28
581206,2011-04-01,3.67,123,7,26654.0,27.5,17,1,15,23
581206,2019-10-01,4.91,123,7,29161.0,32.8,19,3,23,21
581206,2020-10-01,7.22,109,7,28304.0,29.7,25,1,20,21
581206,2024-05-01,8.13,126,3,32093.0,25.7,31,3,12,31
581207,2011-01-01,10.52,135,4,17814.0,29.7,16,1,20,28
581207,2017-05-01,5.32,141,5,22649.0,20.2,20,4,16,30
581207,2024-04-01,4.21,125,3,18914.0,23.2,21,1,22,23
581208,2006-06-01,6.99,113,6,24011.0,31.2,23,6,16,24
581208,2018-07-01,7.41,115,6,30764.0,22.6,9,1,9,25
581208,2020-02-01,4.59,113,6,25467.0,26.2,19,1,14,28
581208,2022-11-01,6.2,113,2,27928.0,25.2,20,3,19,22
581209,2012-12-01,5.96,113,3,17554.0,31.6,31,3,15,17
581209,2017-07-01,8.07,119,4,23990.0,29.9,18,3,15,24
581209,2018-09-01,5.81,123,6,27487.0,27.1,23,3,12,15
581209,2020-06-01,6.59,126,6,27894.0,32.4,25,3,15,33
581210,2019-11-01,4.02,122,8,24184.0,23.1,22,7,12,38
581210,2020-02-01,7.7,129,4,22879.0,24.4,19,1,17,26
581211,2007-06-01,6.34,114,4,23799.0,26.8,26,2,13,20
581211,2008-11-01,4.43,114,3,24127.0,27.5,20,3,17,14
581211,2009-11-01,4.84,110,4,26721.0,23.8,25,3,17,27
581211,2011-05-01,5.1,120,4,28765.0,27.9,21,0,17,27
581211,2015-02-01,6.95,125,10,26778.0,23.9,26,2,19,20
581211,2021-08-01,5.79,110,3,19217.0,33.3,17,2,19,25
581211,2023-04-01,6.95,117,9,21579.0,32.4,19,4,13,22
581212,2009-07-01,9.97,108,3,27610.0,26.9,21,4,14,25
581212,2017-11-01,5.16,121,5,26208.0,31.3,24,3,15,28
581212,2023-03-01,5.74,123,6,29884.0,30.6,19,2,18,25
581212,2024-07-01,6.3,116,5,31428.0,28.9,22,1,22,31
581213,2011-12-01,1.96,115,4,29678.0,30.5,24,3,8,24
581213,2014-01-01,6.08,107,1,20408.0,29.2,26,3,15,25
581213,2014-12-01,7.95,131,3,30160.0,24.7,21,4,16,27
581213,2024-01-01,7.0,103,6,28678.0,25.7,18,4,15,23
581237,2009-03-01,6.09,116,6,20537.0,29.4,16,4,16,9
581237,2014-08-01,7.57,107,6,25947.0,34.3,13,4,18,19
581237,2019-07-01,7.25,111,9,22182.0,28.7,16,4,8,21
581301,2008-07-01,5.24,113,5,26809.0,24.6,25,5,19,27
581301,2011-01-01,5.64,112,5,22202.0,29.7,21,3,25,28
581301,2011-05-01,8.01,107,4,23208.0,27.0,15,3,22,28
581301,2022-03-01,8.69,117,2,20545.0,31.0,21,4,13,31
581302,2007-09-01,7.82,138,5,26760.0,28.7,26,4,18,33
581302,2007-11-01,3.23,129,6,28714.0,29.1,21,5,17,30
581302,2016-12-01,4.25,103,4,25200.0,25.8,18,0,15,14
581302,2017-11-01,4.76,106,7,30342.0,30.6,21,1,16,24
581302,2021-01-01,3.71,110,8,25787.0,25.5,17,3,17,27
581302,2024-09-01,6.71,129,7,35194.0,31.4,28,6,20,21
581303,2016-03-01,7.5,125,5,21334.0,24.3,23,2,19,23
581303,2018-05-01,3.68,122,5,17369.0,29.7,14,2,14,24
581304,2008-10-01,5.89,101,4,21785.0,28.0,27,1,11,24
581304,2013-09-01,5.92,108,5,16792.0,26.0,23,2,14,25
581304,2023-04-01,7.03,116,3,33665.0,23.3,19,3,9,27
581306,2008-10-01,5.42,91,6,18684.0,25.4,20,2,15,24
581306,2019-03-01,3.86,106,4,27431.0,24.7,20,1,15,23
581306,2019-12-01,4.56,123,10,26224.0,26.0,21,2,14,17
581306,2021-01-01,5.08,111,6,18548.0,28.4,11,1,14,22
581307,2023-08-01,6.45,121,5,17714.0,33.0,25,3,18,20
581308,2015-04-01,6.34,137,3,21409.0,25.9,21,4,17,20
581308,2018-05-01,2.69,126,3,25889.0,26.9,9,3,15,23
581308,2018-11-01,9.34,124,7,27287.0,26.7,13,4,17,30
581308,2019-02-01,8.15,128,6,27902.0,30.0,19,4,12,18
581308,2024-03-01,7.35,108,6,25897.0,27.7,20,2,16,22
581308,2024-08-01,11.18,131,8,23304.0,30.4,20,3,17,28
581314,2014-01-01,8.38,116,5,33314.0,28.7,16,5,20,31
581314,2018-05-01,7.67,117,5,24721.0,24.4,22,7,14,18
581314,2024-05-01,8.78,135,9,35556.0,33.0,17,2,13,25
581315,2010-09-01,6.18,99,7,21077.0,28.2,26,5,19,27
581315,2013-05-01,7.08,149,7,31201.0,22.6,18,6,9,23
581315,2015-07-01,7.3,130,4,21535.0,34.4,23,2,16,24
581315,2019-09-01,2.44,132,7,25185.0,25.5,16,6,9,24
581316,2005-02-01,4.97,108,10,26590.0,23.8,15,6,27,26
581316,2005-02-01,5.69,115,6,30437.0,23.5,14,3,10,21
581316,2010-02-01,4.43,130,5,25911.0,22.1,18,3,16,30
581316,2012-09-01,7.24,120,8,25691.0,23.3,21,3,11,25
581316,2015-06-01,7.98,108,4,13679.0,26.2,21,1,21,34
581316,2017-04-01,6.84,127,4,35400.0,27.1,24,5,12,34
581316,2020-07-01,8.73,111,4,24789.0,32.1,16,4,14,25
581317,2013-08-01,5.2,109,6,25551.0,26.0,21,4,25,27
581317,2013-08-01,9.46,120,4,25429.0,27.9,22,4,20,18
581317,2020-07-01,7.62,115,6,24424.0,28.4,25,2,23,22
581317,2022-04-01,9.61,149,4,22034.0,30.4,20,2,12,32
581318,2008-04-01,7.92,126,5,23196.0,31.7,25,5,12,30
581318,2008-12-01,3.01,105,4,19273.0,27.3,12,3,13,26
581318,2016-02-01,3.25,135,3,32346.0,32.1,15,5,10,20
581319,2005-02-01,6.03,126,5,21762.0,23.7,21,3,17,19
581319,2010-07-01,7.67,131,2,20292.0,28.8,27,2,25,29
581319,2010-12-01,5.62,117,6,27002.0,31.3,19,2,9,26
581319,2011-07-01,4.62,118,9,27644.0,29.4,23,2,14,25
581319,2017-03-01,6.48,123,6,20556.0,25.3,20,1,16,16
581319,2019-07-01,5.4,108,5,31315.0,27.9,15,4,16,23
581319,2019-12-01,3.85,115,5,20833.0,27.9,23,4,17,29
581320,2016-06-01,5.74,121,4,36276.0,26.5,22,3,15,31
581320,2021-08-01,7.69,123,5,27041.0,22.6,22,0,12,23
581321,2009-06-01,5.53,115,5,20277.0,30.4,19,7,14,29
581321,2018-10-01,6.58,111,4,30369.0,28.0,27,6,15,24
581321,2022-01-01,6.89,117,2,17482.0,25.0,17,2,11,32
581321,2023-11-01,5.66,100,6,29417.0,28.6,17,3,13,30
581322,2007-02-01,5.55,108,5,23832.0,31.5,21,3,10,33
581322,2008-10-01,6.37,123,7,33717.0,30.5,17,4,18,26
581322,2016-07-01,3.9,126,6,30723.0,31.4,25,8,17,21
581323,2007-12-01,7.89,142,6,24602.0,26.9,22,2,12,24
581323,2011-12-01,7.09,136,7,29861.0,30.1,20,3,15,21
581323,2015-09-01,2.83,117,3,16783.0,24.2,15,5,14,9
581324,2019-04-01,7.51,119,3,24212.0,26.9,22,6,15,25
581325,2008-02-01,11.06,131,3,17798.0,28.6,27,4,19,23
581325,2010-02-01,6.86,103,6,23984.0,29.2,22,1,14,34
581326,2005-08-01,9.7,129,6,25711.0,28.1,24,3,17,19
581326,2005-08-01,3.84,122,8,22125.0,33.9,24,3,18,28
581326,2017-05-01,9.77,133,5,17913.0,27.9,26,3,15,25
581326,2018-02-01,5.84,112,2,20958.0,25.3,23,4,23,20
581326,2020-08-01,5.86,114,7,29902.0,29.6,18,0,17,24
581326,2022-09-01,5.91,111,9,23747.0,25.5,17,1,19,22
581327,2007-08-01,8.57,101,9,25278.0,25.9,22,5,10,21
581327,2012-06-01,5.5,111,6,28597.0,30.8,22,5,15,25
581327,2015-10-01,5.32,94,1,22006.0,28.9,13,8,9,22
581328,2005-05-01,5.77,119,6,31138.0,23.6,17,5,20,32
581328,2007-04-01,8.22,107,2,24956.0,27.1,22,7,17,24
581328,2013-09-01,3.91,108,3,28125.0,28.3,23,5,13,34
581328,2018-06-01,7.97,134,2,27128.0,27.1,21,2,14,25
581328,2019-06-01,7.27,109,7,29917.0,29.5,21,1,14,37
581329,2009-10-01,3.19,131,3,31044.0,26.6,17,4,11,15
581329,2017-03-01,6.17,133,7,28193.0,26.3,16,4,15,25
581329,2017-11-01,8.94,120,6,31535.0,28.8,25,3,18,24
581329,2022-09-01,7.67,117,3,24470.0,28.6,20,2,16,27
581330,2017-05-01,0.73,127,3,24421.0,30.5,18,4,13,26
581331,2005-02-01,4.14,117,1,33572.0,27.0,28,3,13,31
581331,2011-04-01,6.0,114,7,23070.0,25.4,20,0,16,27
581331,2018-08-01,7.69,101,6,24634.0,27.1,19,1,16,16
581331,2019-07-01,4.97,103,2,22428.0,31.3,20,1,19,28
581332,2005-01-01,2.83,140,5,32930.0,32.8,30,1,15,25
581332,2005-08-01,3.07,109,4,31235.0,28.7,23,3,14,20
581332,2013-06-01,5.67,114,10,23525.0,27.3,16,5,9,25
581332,2015-11-01,5.51,101,4,26311.0,31.4,16,1,12,33
581332,2016-09-01,4.45,119,3,27276.0,27.8,16,0,17,39
581332,2021-07-01,5.5,133,6,23333.0,34.9,19,1,22,25
581333,2020-01-01,9.78,106,4,30228.0,27.2,16,2,12,31
581333,2022-03-01,5.99,126,5,25043.0,25.8,14,6,20,22
581333,2024-05-01,6.07,101,3,32457.0,27.8,22,3,15,28
581334,2008-03-01,5.68,104,7,24733.0,26.3,19,1,14,28
581334,2008-08-01,2.38,124,3,31966.0,32.0,18,6,14,20
581334,2011-02-01,6.94,121,9,27701.0,26.4,20,4,15,27
581334,2019-02-01,6.06,125,5,30003.0,24.4,17,3,14,31
581334,2020-05-01,3.5,128,2,22726.0,27.5,18,2,13,25
581334,2020-07-01,4.06,119,6,21305.0,26.6,21,3,11,28
581334,2021-06-01,3.84,122,4,28021.0,30.5,20,2,17,24
581335,2013-08-01,7.51,105,5,27118.0,26.7,23,5,15,22
581335,2016-06-01,6.23,122,5,17857.0,28.1,25,4,12,32
581336,2005-08-01,5.13,106,7,22446.0,32.4,19,1,13,32
581336,2008-05-01,8.44,112,5,28461.0,28.6,19,5,19,33
581336,2009-01-01,6.28,116,5,19500.0,27.2,19,3,11,23
581336,2009-04-01,6.06,119,3,25708.0,20.4,21,4,9,18
581336,2020-12-01,9.37,126,4,26468.0,32.2,19,1,17,18
581336,2024-12-01,6.15,129,3,24685.0,28.7,14,3,13,10
581337,2007-05-01,5.65,125,5,12828.0,28.7,20,3,19,31
581337,2008-12-01,11.95,121,7,40917.0,25.6,28,2,16,23
581337,2009-06-01,0.65,111,5,25163.0,28.4,17,3,14,34
581337,2012-09-01,8.12,111,2,30327.0,25.5,19,5,17,17
581338,2005-10-01,6.72,122,3,25876.0,26.6,26,1,14,21
581338,2005-11-01,6.91,127,3,25276.0,20.2,14,1,10,19
581338,2012-02-01,7.71,123,6,32263.0,30.4,19,1,15,36
581338,2014-02-01,5.7,123,6,27518.0,33.9,21,2,19,19
581338,2022-01-01,4.35,117,6,27861.0,31.6,20,2,12,23
581338,2024-03-01,7.86,106,7,27443.0,29.4,23,4,19,18
581339,2007-09-01,7.53,124,6,21109.0,29.7,21,2,10,20
581339,2007-10-01,6.98,123,5,20642.0,31.6,21,3,10,19
581339,2015-04-01,10.04,112,0,27432.0,28.2,12,6,11,22
581339,2019-04-01,7.24,134,4,25235.0,28.9,16,3,13,31
581339,2020-09-01,8.4,110,3,24940.0,29.5,19,2,13,35
581339,2021-08-01,6.65,109,6,28643.0,30.5,19,4,11,34
581339,2023-09-01,9.45,134,4,18233.0,30.3,24,8,13,24
581340,2005-12-01,5.55,125,6,22985.0,26.3,15,2,15,26
581340,2008-09-01,5.91,109,6,27346.0,27.7,30,3,17,34
581340,2017-08-01,6.19,120,8,32698.0,26.5,26,4,13,26
581340,2018-08-01,8.88,133,6,26751.0,28.3,22,3,13,24
581340,2024-01-01,7.09,114,4,26052.0,30.3,16,3,22,26
581342,2005-02-01,3.34,125,2,30245.0,28.4,17,4,13,15
581342,2006-10-01,5.16,110,7,27512.0,27.9,20,8,16,24
581342,2016-11-01,6.37,118,4,12066.0,31.2,25,6,12,26
581342,2017-03-01,2.71,127,2,29944.0,29.6,17,3,9,17
581342,2022-02-01,6.85,125,2,20565.0,32.0,17,2,11,21
581342,2022-11-01,6.77,126,2,16120.0,30.5,23,0,21,30
581343,2012-09-01,7.56,129,7,26064.0,23.5,20,4,12,17
581343,2015-11-01,6.77,107,5,25562.0,26.2,19,3,13,28
581343,2023-07-01,5.24,119,8,24558.0,26.7,19,1,9,22
581343,2024-03-01,5.52,123,4,19463.0,31.0,19,4,8,19
581344,2005-05-01,6.69,122,3,27631.0,25.4,18,0,15,23
581344,2007-02-01,9.59,118,1,30826.0,33.8,25,4,14,25
581344,2007-06-01,6.96,113,6,27698.0,25.1,13,4,16,16
581344,2017-02-01,6.69,129,2,23523.0,25.5,20,1,10,31
581344,2018-02-01,7.02,114,3,24284.0,33.2,16,4,20,28
581345,2009-05-01,8.51,108,4,20708.0,25.3,23,2,15,26
581345,2010-07-01,9.11,125,12,27360.0,36.6,23,1,16,24
581345,2024-01-01,3.67,116,3,33372.0,23.5,21,2,16,18
581346,2009-06-01,8.27,118,6,25342.0,21.2,22,3,13,22
581347,2007-09-01,3.81,123,9,26240.0,33.6,20,6,15,30
581347,2012-03-01,6.32,127,4,22406.0,27.0,26,3,14,24
581347,2013-03-01,10.77,140,7,30231.0,31.3,17,4,17,25
581347,2014-12-01,5.9,113,4,31194.0,26.8,29,4,18,24
581347,2021-10-01,7.75,107,3,22064.0,29.5,20,1,20,29
581347,2021-12-01,2.98,123,3,32441.0,25.1,20,3,9,24
581348,2014-06-01,3.04,120,4,22814.0,28.6,24,4,16,28
