Pincode,Date,UnemploymentRate,SchoolAttendance,EvictionRecords,IncomeVariability,SeasonalIllnessIndex,HospitalAdmissions
573162,2024-10-07,10.4,84.13,12,2414.57,55.26,83.74
573162,2024-10-08,10.72,97.71,8,4999.52,76.03,120.13
573162,2024-10-09,4.34,97.55,3,3478.42,54.25,82.05
573162,2024-10-10,3.58,93.07,43,4750.49,49.84,90.62
573162,2024-10-11,11.21,98.35,1,3722.04,80.93,121.96
573162,2024-10-12,5.54,94.32,0,2230.88,39.44,68.58
573162,2024-10-13,9.3,92.73,45,1045.72,37.9,87.67
573162,2024-10-14,6.82,86.44,13,4082.92,87.2,120.66
573162,2024-10-15,11.47,92.88,35,4806.12,50.47,96.84
573162,2024-10-16,6.48,83.94,14,2467.47,70.58,109.75
573162,2024-10-17,8.2,92.69,11,2810.87,21.61,50.21
573162,2024-10-18,7.27,84.3,29,3625.98,2.2,26.46
573162,2024-10-19,10.55,86.33,9,4743.2,68.47,106.44
573162,2024-10-20,8.09,85.0,42,1869.19,44.6,92.32
573162,2024-10-21,5.78,88.23,49,1830.04,67.9,114.44
573162,2024-10-22,7.63,95.01,9,2873.12,43.88,66.31
573162,2024-10-23,9.64,94.57,19,2495.05,74.25,118.52
573162,2024-10-24,4.25,95.74,42,4043.46,56.14,105.35
573162,2024-10-25,4.92,82.61,41,3501.05,16.41,48.7
573162,2024-10-26,8.16,81.57,20,2146.54,85.3,132.77
573162,2024-10-27,11.52,88.22,38,4899.22,21.55,72.13
573162,2024-10-28,6.77,82.15,15,3375.6,29.05,49.75
573162,2024-10-29,5.27,87.69,38,2753.15,28.81,61.99
573162,2024-10-30,6.59,91.29,39,3461.99,66.49,117.05
573162,2024-10-31,12.15,80.57,10,1510.61,78.26,108.65
573162,2024-11-01,8.18,95.59,45,3989.26,25.99,67.5
573162,2024-11-02,12.31,89.22,28,1026.59,91.69,142.49
573162,2024-11-03,6.68,84.22,14,4341.57,37.32,67.4
573162,2024-11-04,6.36,94.69,24,4525.41,96.99,142.63
573162,2024-11-05,12.4,95.29,21,2497.52,48.76,102.54
573162,2024-11-06,5.22,85.6,10,1482.18,94.05,120.4
573162,2024-11-07,8.39,90.56,41,3633.44,67.79,118.57
573162,2024-11-08,9.38,93.84,10,1280.71,22.64,53.13
573162,2024-11-09,7.05,93.62,12,2211.42,81.87,119.33
573162,2024-11-10,9.98,97.5,30,2342.03,8.73,50.43
573162,2024-11-11,11.56,86.11,3,2034.58,11.16,32.38
573162,2024-11-12,4.98,80.61,42,1872.35,47.73,94.03
573162,2024-11-13,12.47,97.52,0,2110.27,34.3,60.78
573162,2024-11-14,12.13,87.04,26,4266.63,24.67,70.32
573162,2024-11-15,7.78,83.61,18,4337.68,60.87,102.02
573162,2024-11-16,9.46,88.51,16,4826.39,63.04,108.25
573162,2024-11-17,9.16,90.42,2,1205.67,77.0,111.26
573162,2024-11-18,9.65,89.23,17,2504.63,68.23,111.87
573162,2024-11-19,9.64,91.19,0,1374.48,51.79,78.54
573162,2024-11-20,10.97,92.36,6,3610.51,63.11,102.84
573162,2024-11-21,4.17,98.62,19,2323.98,76.33,99.29
573162,2024-11-22,7.51,87.4,16,3721.18,10.52,45.06
573162,2024-11-23,5.62,82.02,19,4532.05,6.42,24.51
573162,2024-11-24,10.73,95.35,48,4306.5,7.54,53.28
573162,2024-11-25,11.47,88.81,27,1547.74,18.79,58.44
573162,2024-11-26,4.01,85.54,10,2363.17,65.89,89.48
573162,2024-11-27,10.33,87.71,22,2146.83,79.2,126.99
573162,2024-11-28,11.79,81.59,17,2027.07,13.26,46.21
573162,2024-11-29,5.27,95.48,10,4301.78,26.64,50.19
573162,2024-11-30,4.81,91.27,43,2470.93,81.52,140.55
573162,2024-12-01,9.64,91.65,23,1682.29,24.37,58.14
573162,2024-12-02,4.15,92.53,27,4471.27,55.83,95.4
573162,2024-12-03,10.56,90.6,20,3370.8,88.36,130.21
573162,2024-12-04,11.42,95.91,26,1228.22,47.37,93.72
573162,2024-12-05,5.11,94.35,41,1844.49,84.8,137.1
573162,2024-12-06,10.65,91.26,29,1271.53,85.33,142.13
573162,2024-12-07,11.38,86.45,27,1728.33,88.96,144.18
573162,2024-12-08,11.0,86.27,5,3224.5,44.33,62.34
573162,2024-12-09,7.21,96.68,47,2076.05,16.77,54.91
573162,2024-12-10,6.36,91.9,9,4691.74,99.29,129.6
573162,2024-12-11,8.19,94.26,49,4870.22,47.85,98.72
573162,2024-12-12,4.12,98.0,42,2147.14,41.82,76.58
573162,2024-12-13,12.2,96.73,33,3589.63,81.39,133.43
573162,2024-12-14,4.78,85.31,10,4424.77,5.93,27.2
573162,2024-12-15,10.15,85.79,37,3042.33,83.29,136.19
573162,2024-12-16,6.35,97.08,2,4767.27,15.91,30.36
573162,2024-12-17,9.85,92.4,41,4439.69,99.31,151.38
573162,2024-12-18,10.67,91.5,31,2888.87,68.61,127.34
573162,2024-12-19,11.8,87.72,5,4153.04,85.07,130.2
573162,2024-12-20,10.46,93.7,7,2705.46,47.78,84.5
573162,2024-12-21,11.08,95.77,38,1603.52,45.14,95.31
573162,2024-12-22,8.17,91.04,40,3790.74,25.55,73.54
573162,2024-12-23,5.61,94.83,16,4636.8,0.54,21.91
573162,2024-12-24,9.71,98.84,8,4055.0,8.68,35.28
573162,2024-12-25,10.99,97.17,49,2587.16,60.75,122.36
573162,2024-12-26,7.94,80.2,2,2907.25,39.14,59.47
573162,2024-12-27,9.68,86.43,23,3863.82,5.75,35.32
573162,2024-12-28,9.48,81.33,32,2839.01,19.68,53.24
573162,2024-12-29,9.44,99.28,12,3762.35,89.64,132.7
573162,2024-12-30,10.56,80.38,33,1226.89,49.41,94.96
585318,2018-01-01,8.45,99.76,7,1174.29,72.3,112.27
585318,2018-01-02,9.48,89.24,26,3363.06,17.9,57.55
585318,2018-01-03,12.22,89.72,24,3183.58,61.85,115.57
585318,2018-01-04,10.12,86.26,33,2356.41,53.15,100.84
585318,2018-01-05,7.08,87.7,42,4441.85,31.65,78.18
585318,2018-01-06,11.66,90.51,17,3393.2,27.38,62.38
585318,2018-01-07,4.35,91.16,10,3677.92,24.71,46.5
585318,2018-01-08,8.72,99.48,37,1467.61,50.31,92.48
585318,2018-01-09,4.72,87.08,23,4271.24,24.52,37.42
585318,2018-01-10,5.13,96.62,23,4948.93,19.5,42.12
585318,2018-01-11,11.27,89.34,2,3810.9,92.04,137.35
585318,2018-01-12,11.08,85.75,42,4736.29,22.21,78.31
585318,2018-01-13,8.17,94.67,46,3159.12,13.76,54.58
585318,2018-01-14,3.78,84.29,37,1988.22,12.78,37.58
585318,2018-01-15,7.57,97.8,27,1253.16,88.7,132.97
585318,2018-01-16,7.59,81.56,39,1611.54,25.88,66.62
585318,2018-01-17,4.52,85.36,43,2830.54,74.81,120.08
585318,2018-01-18,11.93,82.56,20,3814.85,35.73,65.82
585318,2018-01-19,7.75,85.22,11,1587.83,44.98,70.39
585318,2018-01-20,5.89,93.41,46,1743.06,97.07,152.0
585318,2018-01-21,8.26,83.93,12,1353.86,22.42,50.06
585318,2018-01-22,5.52,96.84,23,4782.38,48.56,75.54
585318,2018-01-23,11.82,96.31,13,2957.7,52.73,95.08
585318,2018-01-24,5.77,84.62,7,4355.06,93.95,130.13
585318,2018-01-25,3.65,87.02,22,3097.4,0.52,13.81
585318,2018-01-26,5.96,80.65,0,2540.77,71.06,109.54
585318,2018-01-27,5.97,99.03,17,2779.54,79.97,112.25
585318,2018-01-28,5.15,89.39,31,3644.53,38.64,68.03
585318,2018-01-29,10.0,87.5,24,4176.11,18.83,49.97
585318,2018-01-30,5.17,96.62,6,3630.94,17.24,31.12
585318,2018-01-31,9.35,86.38,20,3233.27,7.39,37.57
585318,2018-02-01,5.95,90.75,19,1780.32,81.25,122.17
585318,2018-02-02,3.88,81.44,48,4354.67,29.79,63.07
585318,2018-02-03,12.39,98.18,33,3048.25,14.95,54.81
585318,2018-02-04,12.22,95.12,39,4532.16,2.79,44.31
585318,2018-02-05,9.91,88.98,20,3169.06,5.42,33.91
585318,2018-02-06,6.64,94.22,4,4752.64,3.33,17.76
585318,2018-02-07,8.56,82.8,49,4170.21,42.75,96.28
585318,2018-02-08,7.75,93.28,49,2915.63,44.95,96.73
585318,2018-02-09,9.52,93.35,47,1841.02,52.48,104.91
585318,2018-02-10,6.03,80.25,14,4537.01,44.49,67.37
585318,2018-02-11,9.7,98.52,8,3438.88,70.22,111.21
585318,2018-02-12,5.82,89.44,4,4105.58,21.15,35.6
585318,2018-02-13,7.05,83.7,5,4565.95,50.98,89.56
585318,2018-02-14,8.19,99.63,30,3862.83,78.02,126.39
585318,2018-02-15,10.87,80.93,37,1489.44,3.07,41.62
585318,2018-02-16,5.4,91.86,15,2921.89,78.13,117.22
585318,2018-02-17,9.78,94.37,40,4148.14,88.07,156.96
585318,2018-02-18,4.85,81.03,45,2921.96,5.1,45.2
585318,2018-02-19,10.17,98.37,21,3309.81,42.06,81.67
585318,2018-02-20,8.16,85.54,37,4532.64,60.1,114.43
585318,2018-02-21,9.54,99.3,1,3598.47,6.27,28.2
585318,2018-02-22,4.7,85.69,14,4156.96,76.18,108.19
585318,2018-02-23,4.79,91.38,44,1351.28,58.25,107.13
585318,2018-02-24,4.67,90.51,10,1368.14,57.21,84.7
585318,2018-02-25,5.9,85.92,20,3652.26,9.48,25.83
585318,2018-02-26,7.71,88.02,45,4921.8,10.31,51.87
585318,2018-02-27,4.66,86.17,24,2257.34,54.12,86.9
585318,2018-02-28,10.78,96.23,37,4080.81,14.24,53.68
585318,2018-03-01,10.73,96.97,19,1166.66,89.9,144.99
585318,2018-03-02,8.07,85.81,22,3097.33,71.27,109.75
585318,2018-03-03,9.83,92.66,39,1829.44,23.33,59.81
585318,2018-03-04,5.16,90.07,23,3672.81,48.16,70.89
585318,2018-03-05,11.32,82.32,19,3903.4,26.67,61.61
585318,2018-03-06,9.84,89.2,44,4191.4,53.26,110.87
585318,2018-03-07,9.38,93.92,37,1157.68,16.77,59.25
585318,2018-03-08,11.07,84.83,0,1040.41,0.2,25.79
585318,2018-03-09,7.88,81.01,4,4642.78,16.58,34.28
585318,2018-03-10,8.4,99.4,14,3295.15,28.05,49.11
585318,2018-03-11,7.72,90.26,30,1219.2,43.66,83.31
585318,2018-03-12,6.54,89.22,34,1215.61,72.03,116.77
585318,2018-03-13,5.8,85.42,8,2544.88,20.13,42.42
585318,2018-03-14,5.24,80.13,26,3371.67,90.79,135.96
585318,2018-03-15,11.85,99.38,17,4884.41,39.42,87.02
585318,2018-03-16,7.31,90.69,45,1347.66,8.75,44.7
585318,2018-03-17,11.06,90.99,48,1047.74,28.79,79.31
585318,2018-03-18,12.07,99.6,4,1657.11,32.32,56.64
585318,2018-03-19,5.89,83.07,24,3950.32,83.12,126.63
585318,2018-03-20,9.31,80.53,19,3073.64,52.05,92.08
585318,2018-03-21,11.67,90.14,17,4970.8,40.39,75.36
585318,2018-03-22,7.11,95.58,10,2864.11,41.37,72.55
585318,2018-03-23,8.0,80.57,44,4244.58,70.76,120.43
585318,2018-03-24,7.64,98.92,39,2675.25,45.86,87.06
585318,2018-03-25,6.87,86.5,17,1631.09,13.19,32.04
585318,2018-03-26,11.24,87.38,2,2955.6,95.74,132.15
585318,2018-03-27,8.31,94.4,3,4855.68,36.46,65.71
585318,2018-03-28,9.44,84.26,46,3459.37,81.18,137.13
585318,2018-03-29,11.96,90.23,42,2102.45,1.75,43.93
585318,2018-03-30,4.72,91.82,34,3652.65,6.08,29.46
585318,2018-03-31,9.43,97.34,25,4541.4,79.41,134.13
585318,2018-04-01,10.71,81.66,28,1197.95,64.99,115.22
585318,2018-04-02,11.8,98.03,35,1208.95,69.4,125.6
585318,2018-04-03,7.91,83.61,8,2569.25,58.47,75.28
585318,2018-04-04,5.84,87.31,10,2388.85,23.51,43.72
585318,2018-04-05,4.25,85.74,31,1459.35,78.24,116.13
585318,2018-04-06,10.77,92.82,0,4670.97,31.99,65.05
585318,2018-04-07,10.45,94.22,20,1521.02,3.42,30.56
585318,2018-04-08,12.45,91.56,24,2253.87,90.36,148.17
585318,2018-04-09,3.7,85.76,41,1218.35,71.31,111.87
585318,2018-04-10,7.76,87.06,5,1073.34,64.68,87.7
585318,2018-04-11,4.16,82.17,4,3090.23,47.42,67.21
585318,2018-04-12,8.63,89.01,36,1568.87,57.9,99.4
585318,2018-04-13,4.7,83.58,3,1211.44,95.88,112.17
585318,2018-04-14,10.3,81.83,44,1909.46,77.11,130.91
585318,2018-04-15,6.3,90.62,37,2033.7,24.37,62.34
585318,2018-04-16,9.93,91.71,42,3296.29,1.65,54.56
585318,2018-04-17,4.2,93.45,30,4037.41,53.88,89.18
585318,2018-04-18,8.18,99.1,20,3723.14,64.18,107.52
585318,2018-04-19,8.7,92.27,3,3922.9,27.63,49.38
585318,2018-04-20,12.23,98.0,5,4527.12,45.04,77.95
585318,2018-04-21,12.18,87.33,40,2491.58,60.04,116.65
585318,2018-04-22,8.28,82.03,48,2517.03,40.01,91.05
585318,2018-04-23,6.57,87.79,0,1486.92,37.08,57.36
585318,2018-04-24,12.21,98.52,17,3087.88,75.38,127.65
585318,2018-04-25,12.33,85.69,25,3835.97,81.8,137.85
585318,2018-04-26,8.9,97.36,3,2364.03,73.16,101.72
585318,2018-04-27,4.77,97.48,18,1416.52,2.08,20.92
585318,2018-04-28,4.73,90.68,48,3940.32,77.83,123.23
585318,2018-04-29,8.51,82.75,20,2016.39,97.2,137.39
585318,2018-04-30,8.65,89.3,31,4725.92,6.37,39.16
585318,2018-05-01,5.1,92.45,6,2354.38,19.94,40.26
585318,2018-05-02,6.94,93.81,20,3739.47,93.8,131.85
585318,2018-05-03,6.53,91.51,40,1975.19,64.11,113.4
585318,2018-05-04,10.66,92.8,39,2123.72,44.63,92.08
585318,2018-05-05,5.18,96.17,5,4282.1,64.83,96.44
585318,2018-05-06,3.91,88.18,7,4597.79,43.48,63.36
585318,2018-05-07,7.78,81.75,33,1280.78,29.64,72.14
585318,2018-05-08,8.42,87.67,40,2134.88,46.24,89.21
585318,2018-05-09,5.33,98.02,13,2556.81,34.39,55.26
585318,2018-05-10,7.62,89.12,19,1958.2,55.34,91.32
585318,2018-05-11,11.26,92.75,29,3877.09,82.75,141.84
585318,2018-05-12,4.39,83.16,10,4599.54,70.38,90.58
585318,2018-05-13,11.36,93.98,34,2498.29,66.05,115.75
585318,2018-05-14,6.67,84.39,42,1600.37,63.2,99.56
585318,2018-05-15,9.77,85.39,48,2772.19,16.96,71.7
585318,2018-05-16,10.91,95.93,0,1202.1,19.29,45.18
585318,2018-05-17,5.29,82.57,34,4808.77,97.87,147.99
585318,2018-05-18,9.06,99.52,33,2126.23,65.47,110.02
585318,2018-05-19,5.83,93.71,14,3058.4,43.2,66.04
585318,2018-05-20,5.26,81.85,41,2829.43,80.0,125.15
585318,2018-05-21,9.71,93.32,28,4545.48,4.92,37.78
585318,2018-05-22,8.22,98.67,15,1802.31,88.26,131.5
585318,2018-05-23,5.77,86.01,48,1036.65,77.45,136.06
585318,2018-05-24,3.82,88.6,41,4739.98,86.75,134.87
585318,2018-05-25,10.34,82.99,30,4557.01,26.69,76.27
585318,2018-05-26,10.55,91.29,12,1531.66,6.51,32.87
585318,2018-05-27,10.33,96.57,37,2189.88,71.4,132.38
585318,2018-05-28,11.98,86.02,14,2950.4,65.74,116.38
585318,2018-05-29,9.62,80.7,9,2200.6,18.49,38.06
585318,2018-05-30,7.59,82.25,36,3411.84,49.1,87.19
585318,2018-05-31,7.15,82.92,32,1901.24,20.01,51.59
585318,2018-06-01,4.36,99.62,26,4124.1,72.04,110.67
585318,2018-06-02,9.38,86.94,2,2885.27,74.68,119.15
585318,2018-06-03,4.01,81.54,34,2323.32,0.8,25.8
585318,2018-06-04,5.79,91.41,7,4416.08,58.21,90.78
585318,2018-06-05,5.92,91.79,18,4552.84,22.8,49.2
585318,2018-06-06,9.14,90.67,37,2715.37,88.91,130.91
585318,2018-06-07,10.95,81.77,33,4247.03,59.81,115.33
585318,2018-06-08,12.23,87.14,43,1272.67,93.7,160.07
585318,2018-06-09,11.32,86.16,46,3808.21,4.53,54.23
585318,2018-06-10,5.07,98.53,26,2851.09,18.62,46.31
585318,2018-06-11,8.07,93.38,43,1140.24,39.7,87.75
585318,2018-06-12,9.6,87.23,19,1871.3,72.79,112.62
585318,2018-06-13,4.79,90.1,13,4697.47,8.18,17.21
585318,2018-06-14,10.69,97.88,3,2561.63,71.09,105.97
585318,2018-06-15,4.7,81.67,39,3074.04,14.99,53.3
585318,2018-06-16,3.82,97.55,22,4374.85,75.67,113.3
585318,2018-06-17,7.43,83.93,48,2211.71,42.13,92.68
585318,2018-06-18,12.02,80.55,2,2599.26,50.01,88.54
585318,2018-06-19,5.99,87.09,31,3751.76,86.71,126.93
585318,2018-06-20,10.29,90.5,12,4752.26,58.23,94.7
585318,2018-06-21,11.28,83.4,4,4267.8,19.04,48.99
585318,2018-06-22,8.9,89.18,12,1662.05,55.16,95.16
585318,2018-06-23,4.44,85.98,4,1567.06,20.93,38.46
585318,2018-06-24,9.3,95.86,43,1186.91,2.58,40.34
585318,2018-06-25,4.95,98.66,32,3094.12,86.89,134.46
585318,2018-06-26,7.68,86.71,47,4218.35,4.33,46.95
585318,2018-06-27,6.52,87.19,4,3914.01,94.66,129.17
585318,2018-06-28,8.01,82.86,9,3902.77,75.7,114.4
585318,2018-06-29,11.0,88.33,21,2326.69,71.45,116.58
585318,2018-06-30,7.42,97.4,19,1197.78,43.02,81.88
585318,2018-07-01,7.34,95.54,19,4068.19,74.27,116.48
585318,2018-07-02,6.3,93.35,14,4522.35,70.86,101.97
585318,2018-07-03,3.92,92.44,44,4022.49,62.84,106.54
585318,2018-07-04,4.65,98.19,42,1513.33,13.89,41.23
585318,2018-07-05,6.7,87.85,45,4001.24,81.2,129.31
585318,2018-07-06,11.83,93.12,21,2145.08,97.28,151.89
585318,2018-07-07,9.67,94.54,39,1661.85,25.91,63.37
585318,2018-07-08,10.47,85.86,29,2464.93,80.13,131.85
585318,2018-07-09,3.92,83.22,44,2083.97,35.02,69.7
585318,2018-07-10,3.87,85.31,40,1936.77,59.92,98.56
585318,2018-07-11,10.17,99.65,26,3507.63,47.81,86.0
585318,2018-07-12,9.26,89.26,45,1233.53,40.02,84.79
585318,2018-07-13,5.48,82.74,45,2902.67,56.41,102.67
585318,2018-07-14,11.19,95.94,47,3620.78,11.72,61.4
585318,2018-07-15,5.14,88.94,41,3480.7,33.93,76.47
585318,2018-07-16,11.83,82.19,9,3491.88,50.75,92.25
585318,2018-07-17,9.0,96.17,19,1032.83,12.57,36.41
585318,2018-07-18,8.77,92.82,39,1679.0,4.45,35.56
585318,2018-07-19,4.64,95.78,44,3985.36,19.19,50.13
585318,2018-07-20,8.81,99.1,48,2449.88,44.95,93.09
585318,2018-07-21,10.97,84.59,38,3674.82,29.36,86.77
585318,2018-07-22,4.7,85.41,10,3445.15,18.33,44.91
585318,2018-07-23,10.34,90.77,49,3862.97,81.86,145.04
585318,2018-07-24,7.3,96.7,5,4304.06,55.26,81.7
585318,2018-07-25,11.26,88.72,36,3785.68,70.62,123.34
585318,2018-07-26,6.49,84.94,42,1661.85,46.12,85.74
585318,2018-07-27,11.65,96.88,40,1207.38,86.59,147.79
585318,2018-07-28,11.05,83.36,43,1834.97,35.09,88.95
585318,2018-07-29,6.54,96.8,36,1591.9,47.97,84.34
585318,2018-07-30,10.62,97.44,21,2401.08,0.54,29.11
585318,2018-07-31,4.51,88.81,12,3509.01,41.05,65.2
585318,2018-08-01,5.66,89.4,34,2876.21,47.96,76.95
585318,2018-08-02,6.87,98.58,23,3092.03,1.03,26.89
585318,2018-08-03,6.4,89.9,43,2359.74,68.86,119.79
585318,2018-08-04,11.84,84.88,18,2425.66,93.84,149.48
585318,2018-08-05,5.33,92.11,47,3574.42,73.13,121.09
585318,2018-08-06,4.3,96.86,32,1879.95,29.03,54.55
585318,2018-08-07,5.33,86.02,49,4776.76,46.77,93.49
585318,2018-08-08,10.18,98.9,11,3042.06,17.75,42.49
585318,2018-08-09,6.87,90.92,45,3288.23,59.42,110.52
585318,2018-08-10,6.17,90.77,29,2645.64,11.11,46.44
585318,2018-08-11,7.81,98.4,14,4103.33,43.9,80.04
585318,2018-08-12,4.28,95.04,30,4922.5,3.17,37.02
585318,2018-08-13,9.67,86.96,25,2117.17,7.0,41.39
585318,2018-08-14,9.62,94.23,17,4515.13,13.67,42.17
585318,2018-08-15,8.58,90.44,45,4849.73,98.63,157.06
585318,2018-08-16,9.89,99.14,13,2162.67,38.76,80.86
585318,2018-08-17,9.76,81.64,44,2597.02,85.35,147.05
585318,2018-08-18,11.68,84.76,9,1723.75,80.7,126.34
585318,2018-08-19,5.43,92.67,12,3832.52,47.37,74.24
585318,2018-08-20,11.94,90.31,30,2981.32,67.62,122.96
585318,2018-08-21,8.03,95.39,1,2845.58,10.76,22.77
585318,2018-08-22,12.36,87.74,20,3817.56,74.63,122.86
585318,2018-08-23,8.57,82.28,48,4983.34,95.92,148.38
585318,2018-08-24,7.27,88.51,40,1307.53,96.58,150.61
585318,2018-08-25,4.32,84.1,15,4240.49,0.79,15.63
585318,2018-08-26,5.74,98.67,36,1180.32,86.15,134.16
585318,2018-08-27,4.64,95.56,7,4437.62,49.82,67.24
585318,2018-08-28,4.26,95.74,9,2547.87,30.97,45.22
585318,2018-08-29,9.63,92.73,31,1338.51,32.4,74.15
585318,2018-08-30,12.22,93.62,14,1641.52,36.82,74.77
585318,2018-08-31,4.59,84.83,18,3152.2,18.85,40.82
585318,2018-09-01,11.56,98.09,0,2235.81,93.5,125.95
585318,2018-09-02,8.45,91.29,14,4364.42,69.32,118.7
585318,2018-09-03,10.37,84.19,20,1795.58,93.0,144.24
585318,2018-09-04,9.65,90.77,15,4107.42,97.15,138.81
585318,2018-09-05,6.56,86.81,36,1732.22,64.37,112.75
585318,2018-09-06,7.26,85.74,5,2954.64,51.92,76.57
585318,2018-09-07,9.52,82.22,21,4274.78,72.86,109.98
585318,2018-09-08,4.21,88.76,3,4704.27,46.08,70.86
585318,2018-09-09,5.59,88.93,20,2619.94,82.91,136.51
585318,2018-09-10,8.86,84.11,43,3317.51,67.85,118.46
585318,2018-09-11,10.1,92.4,34,1611.55,30.84,63.39
585318,2018-09-12,8.28,87.23,8,4475.28,1.47,17.8
585318,2018-09-13,7.47,86.43,46,4245.15,8.58,41.87
585318,2018-09-14,10.37,84.32,19,4902.4,60.01,102.64
585318,2018-09-15,11.86,84.85,30,3678.4,70.55,127.33
585318,2018-09-16,4.12,85.03,15,1669.98,23.89,40.9
585318,2018-09-17,4.67,82.32,39,4759.48,71.06,112.15
585318,2018-09-18,9.69,84.0,31,2058.43,98.66,147.85
585318,2018-09-19,9.39,95.69,33,2618.64,6.07,43.27
585318,2018-09-20,12.04,89.17,18,1481.57,24.64,66.91
585318,2018-09-21,6.99,99.51,40,4102.94,36.91,78.92
585318,2018-09-22,7.51,82.41,2,2943.37,75.57,111.79
585318,2018-09-23,5.7,91.8,20,1853.46,5.79,25.19
585318,2018-09-24,7.74,81.93,11,3056.13,9.9,42.75
585318,2018-09-25,5.91,97.16,17,1605.21,62.85,97.15
585318,2018-09-26,6.1,91.98,6,3367.64,98.22,127.83
585318,2018-09-27,11.71,99.76,16,3741.47,13.26,45.0
585318,2018-09-28,11.96,89.36,25,1914.03,5.14,42.05
585318,2018-09-29,9.92,92.57,39,2637.77,49.36,101.16
585318,2018-09-30,4.19,88.76,2,4488.2,25.86,39.91
585318,2018-10-01,9.7,90.19,7,1945.81,93.25,132.13
585318,2018-10-02,3.8,97.1,26,4678.83,76.42,118.4
585318,2018-10-03,3.6,96.78,3,2698.97,5.38,16.63
585318,2018-10-04,4.56,92.11,9,3076.01,70.2,100.25
585318,2018-10-05,4.75,99.87,16,3938.74,47.77,70.47
585318,2018-10-06,5.82,99.9,1,1901.79,76.15,102.12
585318,2018-10-07,11.32,94.12,35,4448.99,87.95,140.46
585318,2018-10-08,10.16,95.67,0,2185.31,18.11,38.09
585318,2018-10-09,4.49,95.17,41,2733.58,63.03,103.57
585318,2018-10-10,5.54,97.58,47,3316.93,6.33,30.84
585318,2018-10-11,12.22,83.35,32,3616.84,6.65,52.47
585318,2018-10-12,9.0,83.51,27,1087.93,90.61,141.92
585318,2018-10-13,8.32,87.05,27,2366.1,28.49,68.42
585318,2018-10-14,10.42,80.42,22,4606.59,22.45,56.4
585318,2018-10-15,6.33,88.78,20,3348.97,22.95,55.53
585318,2018-10-16,12.23,97.98,7,4610.67,42.01,83.98
585318,2018-10-17,6.7,93.6,8,2789.5,60.45,88.29
585318,2018-10-18,4.9,84.48,36,1721.82,59.93,99.21
585318,2018-10-19,4.63,96.8,7,4051.68,36.92,57.49
585318,2018-10-20,3.96,84.21,44,1099.54,64.72,93.7
585318,2018-10-21,4.21,83.95,12,3015.33,7.13,21.57
585318,2018-10-22,5.21,87.44,35,4708.94,53.36,100.53
585318,2018-10-23,11.27,81.86,42,3508.98,76.12,142.21
585318,2018-10-24,8.57,96.26,43,2540.69,80.0,129.56
585318,2018-10-25,6.7,99.21,37,3852.43,72.2,113.72
585318,2018-10-26,8.34,90.26,5,4124.13,41.51,66.85
585318,2018-10-27,7.7,81.3,32,4336.66,69.65,113.75
585318,2018-10-28,4.65,85.39,30,2209.89,71.97,119.17
585318,2018-10-29,9.89,88.32,24,3334.46,37.09,88.37
585318,2018-10-30,4.3,82.68,12,4848.35,17.65,38.47
585318,2018-10-31,7.97,89.44,9,1452.38,52.17,90.94
585318,2018-11-01,6.1,84.51,27,3716.28,97.39,133.87
585318,2018-11-02,4.53,81.17,44,4331.47,13.7,45.78
585318,2018-11-03,10.26,98.09,38,4823.99,52.27,97.16
585318,2018-11-04,8.9,93.1,20,2674.12,39.74,79.04
585318,2018-11-05,9.04,88.78,18,2425.61,66.44,103.7
585318,2018-11-06,12.04,97.38,4,3159.79,53.71,92.61
585318,2018-11-07,7.36,89.55,45,2248.54,75.16,131.75
585318,2018-11-08,5.9,92.62,32,2651.29,5.6,36.09
585318,2018-11-09,9.72,95.61,17,4575.12,49.92,90.91
585318,2018-11-10,4.19,93.83,14,3703.83,80.05,113.37
585318,2018-11-11,10.48,81.27,27,2129.64,17.22,59.97
585318,2018-11-12,7.51,96.64,17,1813.05,15.03,48.64
585318,2018-11-13,9.96,81.33,17,2211.29,98.36,150.15
585318,2018-11-14,10.32,99.38,18,2064.16,61.55,100.95
585318,2018-11-15,11.44,92.53,24,1591.26,78.02,126.94
585318,2018-11-16,9.35,96.92,2,2448.82,8.39,26.65
585318,2018-11-17,11.5,90.97,41,4848.47,7.33,39.99
585318,2018-11-18,10.92,87.45,15,1687.21,4.02,36.59
585318,2018-11-19,10.58,81.06,38,3052.87,27.96,72.26
585318,2018-11-20,7.39,80.86,7,4702.93,20.12,47.39
585318,2018-11-21,12.33,87.53,27,1455.27,69.96,128.99
585318,2018-11-22,3.55,87.48,10,2996.26,55.78,76.95
585318,2018-11-23,5.23,98.46,48,4462.33,15.75,55.74
585318,2018-11-24,11.82,96.02,45,2066.69,75.83,134.08
585318,2018-11-25,7.06,90.06,12,2650.25,79.28,115.03
585318,2018-11-26,7.57,86.68,24,4518.11,67.63,105.61
585318,2018-11-27,11.82,90.33,14,1792.0,7.29,43.0
585318,2018-11-28,4.04,98.12,21,4448.94,29.27,46.77
585318,2018-11-29,9.11,87.55,32,1700.2,97.18,145.05
585318,2018-11-30,6.96,80.08,38,3721.54,49.14,95.55
585318,2018-12-01,12.24,84.71,13,4323.15,18.78,48.62
585318,2018-12-02,5.9,91.89,12,1073.05,92.32,126.92
585318,2018-12-03,4.06,88.31,46,4310.77,4.31,40.6
